,wsc_calibre_mm3,taux_remplissage_calibre_pct,segment_id,wse,wse_u,wsc_u_mm3,precip_mm,temp_mean_c,temp_max_c,temp_min_c,humidity_specific_gkg,wind_speed_ms,solar_rad_mj_m2_day
2023-04-17,388.313,34.39441984056687,1.0,197.4082,0.0162,0.424,0.0,23.31,33.38,14.07,5.99,3.01,27.46
2023-04-18,386.48900000000003,34.23286093888397,1.0,197.3375,0.01725,0.45000000000000007,0.08,24.74,33.87,16.16,6.96,1.93,26.29
2023-04-19,384.66499999999996,34.071302037201065,1.0,197.2668,0.0183,0.47600000000000003,1.41,21.66,28.46,15.74,8.53,1.86,20.72
2023-04-20,382.841,33.90974313551816,1.0,197.1961,0.01935,0.5020000000000001,0.18,20.41,27.79,14.6,8.69,1.56,24.8
2023-04-21,381.017,33.748184233835254,1.0,197.12539999999998,0.0204,0.528,0.22,18.67,25.81,13.65,8.28,2.15,20.38
2023-04-22,379.193,33.586625332152344,1.0,197.0547,0.021450000000000004,0.554,0.05,18.65,26.25,12.35,7.39,1.93,25.53
2023-04-23,377.36899999999997,33.42506643046944,1.0,196.98399999999998,0.022500000000000003,0.58,0.13,19.7,27.71,13.14,8.47,1.59,25.93
2023-04-24,375.54499999999996,33.26350752878653,1.0,196.9133,0.02355,0.606,0.0,22.36,31.31,13.35,7.11,1.54,27.81
2023-04-25,373.721,33.10194862710363,1.0,196.8426,0.024600000000000004,0.632,0.0,25.43,35.23,15.9,5.94,1.72,28.25
2023-04-26,371.89699999999993,32.94038972542072,1.0,196.7719,0.025650000000000003,0.658,0.0,27.45,36.85,18.44,5.87,1.95,27.77
2023-04-27,370.073,32.77883082373782,1.0,196.7012,0.0267,0.684,0.0,28.96,38.22,19.74,7.2,2.33,25.97
2023-04-28,368.24899999999997,32.61727192205491,1.0,196.63049999999998,0.027750000000000004,0.7100000000000001,0.01,27.95,37.47,21.48,7.75,2.47,22.86
2023-04-29,366.42499999999995,32.45571302037201,1.0,196.5598,0.028800000000000003,0.7360000000000001,0.03,24.57,31.98,19.21,8.15,2.4,25.47
2023-04-30,364.601,32.29415411868911,1.0,196.48909999999998,0.02985,0.7620000000000001,0.03,21.81,29.15,15.96,8.41,2.09,18.46
2023-05-01,362.777,32.1325952170062,1.0,196.4184,0.030900000000000004,0.788,0.19,22.94,32.61,14.35,7.15,1.69,28.06
2023-05-02,360.953,31.971036315323293,1.0,196.34769999999997,0.031950000000000006,0.8140000000000001,0.03,26.69,37.07,17.7,6.78,3.1,24.57
2023-05-03,359.12899999999996,31.809477413640387,1.0,196.277,0.033,0.8400000000000001,0.09,25.26,34.41,18.34,6.78,2.48,22.15
2023-05-04,356.649,31.58981399468556,1.0,196.1808333333333,0.027833333333333335,0.71,3.59,21.94,29.84,16.2,8.3,1.99,19.43
2023-05-05,354.169,31.370150575730733,1.0,196.08466666666666,0.02266666666666667,0.58,1.87,22.02,31.5,15.67,8.99,2.5,25.69
2023-05-06,351.68899999999996,31.150487156775903,1.0,195.9885,0.0175,0.4500000000000001,0.01,19.74,27.62,13.27,7.92,2.85,26.26
2023-05-07,349.20899999999995,30.93082373782108,1.0,195.8923333333333,0.012333333333333335,0.32000000000000006,0.01,21.18,29.74,13.54,7.91,1.84,28.18
2023-05-08,346.7289999999999,30.71116031886625,1.0,195.79616666666666,0.007166666666666668,0.19000000000000006,0.0,25.15,34.77,15.5,6.62,2.13,27.64
2023-05-09,344.24899999999997,30.491496899911425,1.0,195.7,0.002,0.060000000000000005,0.0,25.69,34.55,17.9,7.84,2.35,27.99
2023-05-10,345.82649999999995,30.63122232063773,1.0,195.76125,0.00175,0.052500000000000005,0.0,24.65,33.56,16.52,7.82,2.31,28.13
2023-05-11,347.404,30.77094774136404,1.0,195.8225,0.0015,0.045000000000000005,0.0,23.23,31.69,16.02,8.03,2.37,26.48
2023-05-12,348.9815,30.910673162090347,1.0,195.88375,0.00125,0.037500000000000006,0.01,22.66,30.59,15.88,8.3,2.66,26.47
2023-05-13,350.55899999999997,31.05039858281665,1.0,195.945,0.001,0.030000000000000002,0.01,19.71,27.1,11.92,6.43,2.54,26.15
2023-05-14,350.8605,31.07710363153233,1.0,195.95665,0.00115,0.0335,0.0,19.81,28.01,11.68,5.49,2.49,29.94
2023-05-15,351.162,31.103808680248008,1.0,195.9683,0.0013,0.037000000000000005,0.0,20.44,29.09,11.92,4.76,2.27,29.64
2023-05-16,351.46349999999995,31.13051372896368,1.0,195.97995,0.0014500000000000001,0.0405,0.4,21.73,30.21,13.38,5.93,2.1,27.16
2023-05-17,351.765,31.15721877767936,1.0,195.9916,0.0016,0.044,24.64,16.45,18.28,14.7,9.8,1.26,8.87
2023-05-18,352.06649999999996,31.183923826395038,1.0,196.00324999999998,0.00175,0.0475,2.88,16.02,19.39,12.67,7.55,1.67,11.35
2023-05-19,352.368,31.210628875110718,1.0,196.01489999999998,0.0019000000000000002,0.051000000000000004,0.57,17.73,24.23,11.68,6.74,1.64,23.89
2023-05-20,352.66949999999997,31.237333923826395,1.0,196.02655,0.00205,0.05450000000000001,0.51,18.51,25.62,11.19,6.95,1.97,25.81
2023-05-21,352.971,31.264038972542075,1.0,196.0382,0.0022,0.058,11.66,15.24,18.52,11.55,8.43,2.36,13.84
2023-05-22,353.2725,31.290744021257748,1.0,196.04985,0.00235,0.061500000000000006,1.94,14.93,20.35,9.68,7.44,2.61,17.26
2023-05-23,353.57399999999996,31.317449069973424,1.0,196.0615,0.0025,0.065,4.58,15.8,22.15,9.63,8.02,2.59,16.54
2023-05-24,353.8755,31.344154118689104,1.0,196.07315,0.0026500000000000004,0.06849999999999999,3.01,17.24,23.17,11.81,8.83,2.27,16.13
2023-05-25,354.17699999999996,31.37085916740478,1.0,196.0848,0.0028000000000000004,0.07200000000000001,0.09,20.51,28.63,12.53,8.32,1.87,29.38
2023-05-26,354.47849999999994,31.397564216120454,1.0,196.09645,0.0029500000000000004,0.07550000000000001,0.94,21.4,29.31,14.66,9.14,2.28,26.24
2023-05-27,354.78,31.424269264836134,1.0,196.1081,0.0031000000000000003,0.07900000000000001,4.92,18.45,23.43,15.06,10.16,3.15,10.4
2023-05-28,355.0815,31.450974313551818,1.0,196.11975,0.0032500000000000003,0.0825,3.68,18.18,23.57,13.59,9.1,2.58,25.56
2023-05-29,355.383,31.47767936226749,1.0,196.13139999999999,0.0034000000000000002,0.08600000000000001,1.03,18.81,26.28,11.37,8.07,2.32,26.45
2023-05-30,355.68449999999996,31.504384410983167,1.0,196.14305,0.00355,0.08950000000000001,0.47,18.59,24.63,12.49,8.61,2.4,24.92
2023-05-31,355.986,31.531089459698848,1.0,196.1547,0.0037,0.09300000000000001,0.16,20.74,28.33,12.8,8.07,1.78,29.46
2023-06-01,356.28749999999997,31.55779450841452,1.0,196.16635,0.00385,0.0965,2.39,21.88,27.68,15.8,9.34,2.03,24.86
2023-06-02,356.58899999999994,31.584499557130197,1.0,196.178,0.004,0.1,6.35,20.16,27.12,14.86,9.46,2.1,23.48
2023-06-03,359.799,31.868821966341894,1.0,196.30266666666665,0.018666666666666665,0.48,0.5,22.07,28.83,15.05,9.77,1.57,28.82
2023-06-04,363.00899999999996,32.15314437555358,1.0,196.42733333333334,0.03333333333333333,0.86,1.02,22.59,28.52,16.2,10.1,1.75,25.9
2023-06-05,366.21899999999994,32.43746678476527,1.0,196.552,0.048,1.24,2.33,24.05,31.24,17.09,11.21,1.25,28.0
2023-06-06,366.3532857142857,32.44936100215108,1.0,196.55714285714285,0.04385714285714286,1.132857142857143,2.23,25.17,33.95,19.22,12.36,1.96,18.55
2023-06-07,366.4875714285714,32.46125521953688,1.0,196.5622857142857,0.039714285714285716,1.0257142857142856,1.43,25.31,31.37,20.79,13.57,1.84,20.27
2023-06-08,366.6218571428571,32.47314943692268,1.0,196.56742857142856,0.03557142857142857,0.9185714285714285,1.49,23.27,29.16,18.01,12.87,3.16,17.43
2023-06-09,366.75614285714283,32.485043654308484,1.0,196.57257142857142,0.03142857142857143,0.8114285714285715,0.16,22.11,29.43,16.03,10.09,2.34,24.62
2023-06-10,366.8904285714285,32.496937871694286,1.0,196.57771428571428,0.027285714285714285,0.7042857142857143,1.4,22.24,29.32,16.58,11.34,2.62,24.94
2023-06-11,367.02471428571425,32.508832089080094,1.0,196.58285714285714,0.02314285714285714,0.5971428571428571,0.72,22.83,30.05,17.15,10.64,2.43,29.87
2023-06-12,367.159,32.520726306465896,1.0,196.588,0.019,0.49,0.22,22.76,29.47,16.79,9.96,2.64,26.23
2023-06-13,367.39952631578944,32.54203067456062,1.0,196.59731578947367,0.018105263157894735,0.46684210526315784,0.51,21.36,29.02,15.63,9.45,3.0,23.31
2023-06-14,367.6400526315789,32.56333504265535,1.0,196.60663157894737,0.017210526315789475,0.4436842105263158,0.1,23.05,32.36,14.25,8.68,1.66,30.81
2023-06-15,367.88057894736835,32.58463941075008,1.0,196.61594736842105,0.01631578947368421,0.4205263157894737,0.0,28.69,39.27,18.02,8.55,2.44,30.74
2023-06-16,368.12110526315786,32.605943778844804,1.0,196.62526315789472,0.015421052631578946,0.39736842105263154,0.0,30.61,39.57,21.28,9.01,2.05,30.38
2023-06-17,368.36163157894737,32.627248146939536,1.0,196.63457894736842,0.014526315789473682,0.3742105263157895,0.0,30.27,39.46,22.68,10.5,2.24,28.68
2023-06-18,368.6021578947368,32.64855251503426,1.0,196.6438947368421,0.01363157894736842,0.3510526315789474,0.1,26.65,34.09,20.62,11.42,3.22,26.28
2023-06-19,368.8426842105263,32.669856883128986,1.0,196.65321052631577,0.012736842105263158,0.32789473684210524,0.05,24.56,31.71,18.55,9.95,3.17,28.64
2023-06-20,369.0832105263157,32.69116125122372,1.0,196.66252631578948,0.011842105263157893,0.30473684210526314,0.94,24.03,31.24,18.43,10.74,2.81,24.83
2023-06-21,369.32373684210523,32.71246561931844,1.0,196.67184210526315,0.01094736842105263,0.28157894736842104,0.09,24.41,31.32,17.96,9.58,2.43,28.98
2023-06-22,369.5642631578947,32.73376998741317,1.0,196.68115789473683,0.010052631578947367,0.25842105263157894,0.0,27.55,37.51,17.95,9.29,2.11,29.8
2023-06-23,369.8047894736842,32.7550743555079,1.0,196.6904736842105,0.009157894736842104,0.2352631578947368,0.0,32.06,43.59,20.6,8.52,2.91,29.56
2023-06-24,370.04531578947365,32.776378723602626,1.0,196.6997894736842,0.00826315789473684,0.21210526315789477,0.0,33.48,43.87,23.36,7.19,2.72,29.53
2023-06-25,370.2858421052631,32.79768309169735,1.0,196.70910526315788,0.007368421052631576,0.18894736842105264,0.0,34.05,43.8,24.73,6.86,3.0,29.81
2023-06-26,370.5263684210526,32.81898745979208,1.0,196.71842105263156,0.006473684210526314,0.16578947368421051,0.0,33.39,42.46,25.22,6.33,4.15,31.33
2023-06-27,370.76689473684206,32.84029182788681,1.0,196.72773684210526,0.005578947368421051,0.14263157894736844,0.0,34.03,43.53,25.29,6.47,2.91,30.87
2023-06-28,371.00742105263157,32.86159619598154,1.0,196.73705263157893,0.004684210526315787,0.11947368421052633,0.0,30.62,39.38,23.08,8.67,2.54,28.28
2023-06-29,371.247947368421,32.88290056407626,1.0,196.7463684210526,0.003789473684210523,0.09631578947368422,0.0,29.54,38.13,21.88,9.24,2.21,26.08
2023-06-30,371.4884736842105,32.90420493217099,1.0,196.7556842105263,0.002894736842105259,0.07315789473684214,0.0,28.46,37.14,21.71,9.11,2.57,29.04
2023-07-01,371.729,32.92550930026572,1.0,196.765,0.002,0.05,0.0,28.95,38.4,21.3,7.84,1.79,28.93
2023-07-02,364.81899999999996,32.31346324180691,1.0,196.498,0.006,0.15,0.0,30.66,39.96,22.45,8.13,2.18,29.5
2023-07-03,365.5912222222222,32.38186202145458,1.0,196.52788888888887,0.005888888888888889,0.14888888888888888,0.0,29.71,38.73,21.67,9.05,2.53,29.46
2023-07-04,366.36344444444444,32.45026080110225,1.0,196.55777777777777,0.0057777777777777775,0.14777777777777776,0.0,29.23,38.13,21.62,9.06,2.38,29.66
2023-07-05,367.1356666666666,32.51865958074992,1.0,196.58766666666665,0.005666666666666667,0.14666666666666667,0.0,29.24,38.22,21.96,7.51,2.14,30.08
2023-07-06,367.90788888888886,32.5870583603976,1.0,196.61755555555555,0.005555555555555556,0.14555555555555555,0.0,29.12,39.05,20.4,7.14,2.32,30.06
2023-07-07,368.68011111111105,32.655457140045264,1.0,196.64744444444443,0.0054444444444444445,0.14444444444444443,0.03,27.12,35.66,20.43,9.2,2.93,29.38
2023-07-08,369.4523333333333,32.72385591969294,1.0,196.67733333333334,0.005333333333333333,0.1433333333333333,0.0,27.16,37.39,18.92,8.83,2.74,29.04
2023-07-09,370.2245555555555,32.79225469934061,1.0,196.7072222222222,0.005222222222222222,0.14222222222222222,0.01,31.94,44.91,20.38,8.0,2.07,28.33
2023-07-10,370.99677777777777,32.86065347898829,1.0,196.73711111111112,0.005111111111111111,0.14111111111111108,0.0,35.84,46.59,26.87,6.41,2.87,28.13
2023-07-11,371.76899999999995,32.929052258635956,1.0,196.767,0.005,0.13999999999999999,0.01,35.25,46.05,27.16,8.13,2.81,27.61
2023-07-12,370.38899999999995,32.80682019486271,1.0,196.7135,0.006611111111111111,0.1811111111111111,0.0,33.71,42.37,26.65,9.18,2.38,28.75
2023-07-13,369.00899999999996,32.684588131089455,1.0,196.66,0.008222222222222223,0.2222222222222222,0.0,32.47,41.8,24.47,6.98,2.32,29.67
2023-07-14,367.62899999999996,32.56235606731621,1.0,196.60649999999998,0.009833333333333333,0.2633333333333333,0.0,31.2,40.74,22.98,6.91,2.8,29.59
2023-07-15,366.24899999999997,32.440124003542955,1.0,196.553,0.011444444444444445,0.3044444444444444,0.02,28.02,35.71,20.59,9.61,2.9,28.89
2023-07-16,364.86899999999997,32.31789193976971,1.0,196.4995,0.013055555555555556,0.34555555555555556,0.0,31.76,44.01,21.41,7.53,1.72,29.09
2023-07-17,363.489,32.195659875996455,1.0,196.446,0.014666666666666668,0.3866666666666666,0.0,34.39,46.01,23.62,5.25,2.9,29.78
2023-07-18,362.109,32.0734278122232,1.0,196.39249999999998,0.016277777777777776,0.42777777777777776,0.01,34.81,45.08,24.08,8.09,2.42,25.8
2023-07-19,360.7289999999999,31.95119574844995,1.0,196.339,0.017888888888888888,0.46888888888888886,0.0,34.94,44.57,27.61,9.97,2.54,26.6
2023-07-20,359.34899999999993,31.828963684676697,1.0,196.2855,0.0195,0.51,0.0,31.27,39.62,24.55,9.48,3.17,27.59
2023-07-21,357.96899999999994,31.70673162090345,1.0,196.232,0.021111111111111112,0.5511111111111111,0.07,28.71,37.53,20.89,8.8,3.14,27.71
2023-07-22,356.58899999999994,31.584499557130197,1.0,196.17849999999999,0.022722222222222224,0.5922222222222222,0.0,29.58,38.02,22.78,8.57,2.37,24.1
2023-07-23,355.20899999999995,31.46226749335695,1.0,196.125,0.024333333333333335,0.6333333333333332,0.0,30.84,40.96,22.41,8.3,2.4,26.49
2023-07-24,353.82899999999995,31.340035429583697,1.0,196.07150000000001,0.025944444444444447,0.6744444444444443,0.0,27.59,35.89,20.73,9.24,3.44,26.87
2023-07-25,352.44899999999996,31.217803365810447,1.0,196.018,0.027555555555555555,0.7155555555555554,0.0,26.3,35.5,18.5,8.67,2.64,29.17
2023-07-26,351.06899999999996,31.095571302037193,1.0,195.9645,0.029166666666666667,0.7566666666666666,0.0,27.17,37.12,19.08,8.81,2.73,28.65
2023-07-27,349.68899999999996,30.973339238263947,1.0,195.911,0.03077777777777778,0.7977777777777777,0.0,25.89,34.45,18.42,9.42,2.78,27.71
2023-07-28,348.30899999999997,30.8511071744907,1.0,195.85750000000002,0.03238888888888889,0.8388888888888888,0.0,28.12,38.08,19.22,9.39,2.58,28.12
2023-07-29,346.929,30.728875110717446,1.0,195.804,0.034,0.88,0.0,30.27,39.53,21.48,8.86,2.3,27.18
2023-07-30,344.0103636363636,30.470359932361703,1.0,195.6909090909091,0.03318181818181819,0.8586363636363638,0.0,31.34,40.87,23.31,9.43,2.11,27.85
2023-07-31,341.0917272727272,30.211844754005952,1.0,195.57781818181817,0.032363636363636365,0.8372727272727273,0.0,30.75,40.03,23.22,8.63,2.77,29.08
2023-08-01,338.1730909090909,29.953329575650212,1.0,195.4647272727273,0.03154545454545455,0.8159090909090909,0.0,28.71,38.61,19.68,7.46,2.32,29.42
2023-08-02,335.2544545454545,29.694814397294465,1.0,195.35163636363637,0.030727272727272728,0.7945454545454546,0.0,28.41,37.28,20.69,8.35,2.84,28.8
2023-08-03,332.3358181818181,29.436299218938718,1.0,195.23854545454546,0.029909090909090913,0.7731818181818183,0.0,27.15,36.48,18.65,9.1,2.8,28.15
2023-08-04,329.4171818181818,29.177784040582978,1.0,195.12545454545455,0.02909090909090909,0.7518181818181818,0.0,28.91,39.05,18.4,6.56,2.04,29.11
2023-08-05,326.4985454545454,28.91926886222723,1.0,195.01236363636363,0.028272727272727276,0.7304545454545455,0.0,34.21,45.7,23.43,7.97,4.0,28.13
2023-08-06,323.57990909090904,28.66075368387148,1.0,194.89927272727272,0.027454545454545457,0.7090909090909091,0.0,36.63,47.01,27.06,5.62,2.14,27.31
2023-08-07,320.6612727272727,28.402238505515744,1.0,194.78618181818183,0.02663636363636364,0.6877272727272727,0.0,36.63,45.93,27.91,6.7,1.43,25.17
2023-08-08,317.74263636363634,28.143723327159993,1.0,194.67309090909092,0.02581818181818182,0.6663636363636364,0.0,37.21,46.59,29.93,7.66,2.12,24.42
2023-08-09,314.82399999999996,27.885208148804246,1.0,194.56,0.025,0.6449999999999999,0.09,36.22,46.06,28.43,10.08,2.02,25.14
2023-08-10,311.9053636363636,27.626692970448502,1.0,194.4469090909091,0.024181818181818183,0.6236363636363637,2.22,36.14,45.8,27.05,10.79,2.25,24.36
2023-08-11,308.98672727272725,27.36817779209276,1.0,194.33381818181817,0.023363636363636364,0.6022727272727273,0.45,36.03,44.96,27.71,9.07,1.95,25.19
2023-08-12,306.06809090909087,27.10966261373701,1.0,194.2207272727273,0.02254545454545455,0.5809090909090909,0.0,35.7,44.54,28.27,6.21,2.11,26.37
2023-08-13,303.1494545454545,26.851147435381268,1.0,194.10763636363637,0.021727272727272727,0.5595454545454545,0.0,34.95,43.48,28.19,6.43,1.82,26.76
2023-08-14,300.23081818181817,26.59263225702552,1.0,193.99454545454546,0.020909090909090912,0.5381818181818182,0.02,32.67,40.41,25.62,7.65,2.05,25.55
2023-08-15,297.3121818181818,26.334117078669777,1.0,193.88145454545455,0.02009090909090909,0.5168181818181818,0.01,31.29,40.05,23.91,8.3,2.36,26.64
2023-08-16,294.3935454545454,26.075601900314034,1.0,193.76836363636363,0.019272727272727275,0.4954545454545455,0.0,29.79,39.16,22.74,8.1,2.49,26.24
2023-08-17,291.474909090909,25.817086721958283,1.0,193.65527272727272,0.018454545454545456,0.47409090909090906,0.0,29.95,38.58,22.08,7.75,2.54,26.93
2023-08-18,288.5562727272727,25.558571543602543,1.0,193.54218181818183,0.017636363636363638,0.4527272727272727,0.0,31.29,39.98,23.29,7.33,2.48,26.17
2023-08-19,285.6376363636363,25.300056365246792,1.0,193.42909090909092,0.01681818181818182,0.43136363636363634,0.0,33.73,42.68,25.48,6.73,2.65,24.72
2023-08-20,282.71899999999994,25.04154118689105,1.0,193.316,0.016,0.41,0.0,35.16,44.1,27.09,5.94,2.52,24.89
2023-08-21,281.78849999999994,24.95912311780336,1.0,193.2799,0.0154,0.3945,0.0,34.14,41.81,26.98,6.04,4.06,26.31
2023-08-22,280.85799999999995,24.87670504871567,1.0,193.2438,0.0148,0.379,0.0,35.17,44.96,26.23,7.42,3.21,26.08
2023-08-23,279.92749999999995,24.794286979627987,1.0,193.2077,0.0142,0.3635,2.52,35.05,43.53,27.41,8.74,2.48,24.38
2023-08-24,278.99699999999996,24.711868910540296,1.0,193.1716,0.013600000000000001,0.348,0.01,33.58,40.1,27.28,8.54,1.84,25.25
2023-08-25,278.06649999999996,24.62945084145261,1.0,193.1355,0.013000000000000001,0.3325,0.0,35.24,43.68,27.5,6.76,1.8,25.27
2023-08-26,277.13599999999997,24.547032772364922,1.0,193.0994,0.0124,0.317,0.08,32.59,41.77,26.53,7.99,3.12,21.28
2023-08-27,276.2055,24.464614703277235,1.0,193.0633,0.0118,0.3015,0.0,26.18,33.16,19.35,7.58,3.86,26.74
2023-08-28,275.275,24.382196634189548,1.0,193.0272,0.0112,0.28600000000000003,0.0,26.81,36.46,17.73,5.09,1.76,26.8
2023-08-29,274.3445,24.29977856510186,1.0,192.9911,0.0106,0.2705,0.03,28.2,37.9,20.13,6.48,2.66,26.48
2023-08-30,273.414,24.21736049601417,1.0,192.95499999999998,0.01,0.255,0.08,25.81,33.39,19.26,8.14,3.03,25.23
2023-08-31,272.4835,24.134942426926482,1.0,192.9189,0.009399999999999999,0.2395,0.05,26.98,36.19,18.7,7.49,2.03,25.56
2023-09-01,271.55299999999994,24.052524357838788,1.0,192.8828,0.008799999999999999,0.22399999999999998,0.05,26.66,34.44,21.15,9.34,2.77,23.15
2023-09-02,270.62249999999995,23.970106288751104,1.0,192.8467,0.008199999999999999,0.20849999999999996,10.12,21.05,24.69,18.22,10.84,2.48,12.42
2023-09-03,269.69199999999995,23.887688219663413,1.0,192.8106,0.007599999999999999,0.19299999999999998,1.48,21.52,27.62,16.91,10.34,2.06,11.03
2023-09-04,268.76149999999996,23.805270150575726,1.0,192.7745,0.006999999999999999,0.1775,0.14,23.03,31.6,16.35,9.63,2.23,24.11
2023-09-05,267.83099999999996,23.72285208148804,1.0,192.73839999999998,0.0063999999999999994,0.16199999999999998,0.0,23.77,31.79,17.72,10.33,1.91,17.72
2023-09-06,266.90049999999997,23.640434012400352,1.0,192.7023,0.0058,0.1465,0.02,26.23,35.96,19.4,10.65,1.64,21.45
2023-09-07,265.96999999999997,23.558015943312665,1.0,192.6662,0.0052,0.13099999999999998,0.01,28.01,36.29,22.18,10.08,1.92,22.07
2023-09-08,265.0395,23.475597874224977,1.0,192.6301,0.0046,0.11549999999999999,0.05,28.0,36.63,21.46,10.43,2.34,22.46
2023-09-09,264.109,23.393179805137287,1.0,192.594,0.004,0.1,0.11,25.86,33.05,19.96,11.61,2.2,22.93
2023-09-10,263.43399999999997,23.333392382639502,1.0,192.5679,0.0047,0.118,0.11,25.76,33.24,19.99,11.46,2.43,22.64
2023-09-11,262.75899999999996,23.273604960141714,1.0,192.5418,0.0054,0.136,0.08,24.56,32.39,19.49,11.02,2.45,23.04
2023-09-12,262.08399999999995,23.213817537643926,1.0,192.51569999999998,0.0060999999999999995,0.154,0.08,23.89,31.25,18.36,10.27,2.57,23.11
2023-09-13,261.409,23.154030115146146,1.0,192.4896,0.0068,0.17200000000000001,0.01,24.73,33.07,17.54,9.95,2.09,22.99
2023-09-14,260.734,23.094242692648358,1.0,192.4635,0.0075,0.19,4.51,26.26,34.99,19.38,10.48,1.81,18.02
2023-09-15,260.05899999999997,23.034455270150573,1.0,192.4374,0.008199999999999999,0.208,0.15,25.12,32.12,19.61,11.53,2.69,19.56
2023-09-16,259.38399999999996,22.974667847652785,1.0,192.41129999999998,0.008899999999999998,0.22599999999999995,0.05,24.31,31.99,18.88,11.24,2.52,21.14
2023-09-17,258.70899999999995,22.914880425154998,1.0,192.3852,0.0096,0.24399999999999997,0.5,23.15,31.0,18.73,11.26,2.57,15.01
2023-09-18,258.034,22.855093002657217,1.0,192.3591,0.0103,0.26199999999999996,0.09,22.35,29.4,16.84,10.35,2.11,20.34
2023-09-19,257.359,22.79530558015943,1.0,192.333,0.011,0.27999999999999997,0.79,22.65,29.76,17.75,10.11,1.78,21.7
2023-09-20,257.04799999999994,22.767759078830817,1.0,192.3209,0.0109,0.27699999999999997,0.0,21.86,29.86,16.25,8.66,2.06,22.72
2023-09-21,256.73699999999997,22.740212577502213,1.0,192.3088,0.010799999999999999,0.27399999999999997,0.02,21.07,29.29,14.88,8.45,2.55,22.44
2023-09-22,256.426,22.712666076173605,1.0,192.2967,0.0107,0.27099999999999996,0.17,21.02,28.72,14.83,9.53,2.62,14.56
2023-09-23,256.11499999999995,22.685119574844993,1.0,192.28459999999998,0.0106,0.268,0.0,24.22,34.0,15.87,8.15,1.66,22.23
2023-09-24,255.80399999999997,22.657573073516385,1.0,192.27249999999998,0.010499999999999999,0.265,0.0,27.48,36.84,20.03,7.06,2.51,21.74
2023-09-25,255.49299999999997,22.630026572187774,1.0,192.2604,0.0104,0.26199999999999996,0.0,27.56,36.99,20.61,8.53,1.86,21.25
2023-09-26,255.18199999999996,22.602480070859162,1.0,192.2483,0.0103,0.259,0.01,26.28,35.1,19.49,9.72,1.52,19.54
2023-09-27,254.87099999999998,22.574933569530558,1.0,192.2362,0.0102,0.256,0.0,27.3,36.62,19.93,7.8,2.31,20.94
2023-09-28,254.55999999999997,22.547387068201946,1.0,192.2241,0.0101,0.253,0.0,28.55,38.47,20.96,5.39,3.14,21.42
2023-09-29,254.24899999999997,22.519840566873338,1.0,192.212,0.01,0.25,0.0,29.03,38.32,21.64,4.84,2.86,21.71
2023-09-30,255.44478947368418,22.62575637499417,1.0,192.2583684210526,0.009789473684210527,0.2447368421052632,0.0,29.23,39.16,21.25,4.47,2.24,21.38
2023-10-01,256.6405789473684,22.731672183115002,1.0,192.30473684210526,0.009578947368421053,0.2394736842105263,0.0,29.17,38.66,21.89,4.24,1.71,20.94
2023-10-02,257.8363684210526,22.83758799123584,1.0,192.35110526315788,0.00936842105263158,0.23421052631578948,0.0,29.06,38.37,21.25,5.01,2.04,20.23
2023-10-03,259.0321578947368,22.94350379935667,1.0,192.39747368421052,0.009157894736842106,0.22894736842105262,0.0,28.58,37.3,21.87,5.87,2.26,19.13
2023-10-04,260.22794736842104,23.049419607477507,1.0,192.44384210526314,0.008947368421052631,0.2236842105263158,0.0,28.64,38.07,21.45,5.97,3.29,19.88
2023-10-05,261.42373684210526,23.15533541559834,1.0,192.4902105263158,0.008736842105263157,0.21842105263157896,0.0,29.13,38.44,21.79,5.32,2.45,19.09
2023-10-06,262.6195263157894,23.261251223719167,1.0,192.5365789473684,0.008526315789473684,0.2131578947368421,0.0,29.1,37.22,23.43,4.44,2.18,18.4
2023-10-07,263.81531578947363,23.36716703184,1.0,192.58294736842103,0.00831578947368421,0.20789473684210527,0.0,28.34,37.61,21.53,3.49,2.55,16.57
2023-10-08,265.01110526315784,23.47308283996084,1.0,192.62931578947368,0.008105263157894737,0.2026315789473684,0.0,27.55,36.47,20.86,4.09,2.71,19.59
2023-10-09,266.20689473684206,23.57899864808167,1.0,192.6756842105263,0.007894736842105263,0.19736842105263158,0.0,27.19,36.36,20.58,4.6,2.88,19.65
2023-10-10,267.4026842105263,23.684914456202506,1.0,192.72205263157895,0.00768421052631579,0.19210526315789472,0.0,26.63,35.09,19.64,5.11,2.37,19.19
2023-10-11,268.5984736842105,23.790830264323336,1.0,192.76842105263157,0.007473684210526316,0.1868421052631579,0.0,26.43,34.91,20.21,6.31,1.63,17.2
2023-10-12,269.7942631578947,23.896746072444174,1.0,192.8147894736842,0.007263157894736842,0.18157894736842103,0.0,26.49,35.03,19.55,6.67,1.69,18.16
2023-10-13,270.9900526315789,24.002661880565007,1.0,192.86115789473683,0.0070526315789473685,0.1763157894736842,0.0,25.4,34.32,18.99,6.22,2.08,17.38
2023-10-14,272.18584210526313,24.10857768868584,1.0,192.90752631578945,0.006842105263157894,0.17105263157894737,0.0,22.78,29.16,18.4,6.96,1.97,12.67
2023-10-15,273.38163157894735,24.214493496806675,1.0,192.9538947368421,0.006631578947368421,0.16578947368421051,0.01,23.18,29.83,17.45,7.57,2.04,12.11
2023-10-16,274.57742105263156,24.320409304927505,1.0,193.00026315789472,0.006421052631578947,0.16052631578947368,0.07,24.49,32.09,18.71,8.91,2.31,15.18
